run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,249,1012,0.285607880564032,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,250,1110,0.28417984116121187,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,251,1122,0.2827589419554058,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,252,931,0.28134514724562876,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,253,1062,0.2799384215094006,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,254,945,0.27853872940185365,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,255,1069,0.27714603575484437,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,256,1071,0.2757603055760701,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,257,872,0.2743815040481898,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,258,1053,0.2730095965279488,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,259,1025,0.27164454854530906,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,260,989,0.2702863258025825,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,261,1052,0.2689348941735696,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,262,1082,0.26759021970270175,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,263,867,0.2662522686041882,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,264,894,0.2649210072611673,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,265,1090,0.26359640222486147,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,266,1012,0.26227842021373715,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,267,1065,0.2609670281126685,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,268,1008,0.25966219297210513,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,269,1040,0.2583638820072446,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,270,1040,0.2570720625972084,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,271,1087,0.25578670228422234,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,272,928,0.25450776877280124,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,273,1060,0.2532352299289372,0.1,0.95
